State,Account length,Area code,International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total day charge,Total eve minutes,Total eve calls,Total eve charge,Total night minutes,Total night calls,Total night charge,Total intl minutes,Total intl calls,Total intl charge,Customer service calls,Churn
-0.543720991779279,0.40021953143472555,-0.6888342718191494,-0.32758047881347846,-0.6183962614101809,-0.5917598578997325,0.08676038130784273,-0.17121653598852488,0.08724225630364447,2.9704364550509372,-1.009773022478234,2.971321915738872,0.2952158793586398,-0.5166042840263745,0.29473338333048094,-0.5507209034550699,-0.194830613126948,-0.5500911795102038,-0.4279320210630441,-0.41167181614791937
-0.7461134494071926,-0.9057837881567202,-0.5236032802413713,-0.32758047881347846,-0.6183962614101809,-0.5917598578997325,-0.9305146067736951,1.8221978887770072,-0.9302511343033439,0.5427271698026674,-0.8591678636685524,0.542099373536205,0.15678365094864566,0.5567040258628483,0.15850146826599337,0.8822411725164715,0.6178983400046135,0.8829166460883718,1.8529274025027227,2.4291194120529402
0.5357054489029263,1.5052992633967182,-0.5236032802413713,-0.32758047881347846,-0.6183962614101809,-0.5917598578997325,2.8117352591291453,-1.666277354562674,2.8113593806251145,2.3038517772167246,-0.1563437892233715,2.3031117035570494,-0.7964211218173144,1.4255726576779333,-0.7951219371854182,-1.7329146161315911,1.8369917697019558,-1.7309957765312523,1.8529274025027227,2.4291194120529402
0.9404903641587533,0.24952684071263564,-0.5236032802413713,-0.32758047881347846,-0.6183962614101809,-0.5917598578997325,-1.2738908211622284,0.12779562772630496,-1.2737361642534737,-1.2558681739393482,0.0946648087927645,-1.2560357460502969,-0.22291617554733864,0.25004450875164175,-0.22382680949563294,-0.908961422447955,0.6178983400046135,-0.9083431359098477,0.3323544534588781,-0.41167181614791937
-1.015970059577744,-1.3076309634156267,1.7188173197427594,-0.32758047881347846,-0.6183962614101809,-0.5917598578997325,-1.1104657779505736,0.8254906763942412,-1.1106347821073428,0.2784598714896957,0.4460768460153549,0.2775994978809001,-0.4384749312143297,-0.5166042840263745,-0.4391611268556292,0.3090563421278551,-1.4139240428242903,0.3123672340444943,-0.4279320210630441,-0.41167181614791937
-1.75807573754676,-1.634131793313488,-0.6888342718191494,-0.32758047881347846,1.6170861022342147,1.6002112538804505,-0.6146819389938671,1.3736796432047624,-0.6148497860472497,-0.7588878815895809,-1.009773022478234,-0.7595184356096369,-1.415410943136288,0.45448418682577946,-1.4147574218335706,1.5270741067036653,0.6178983400046135,1.5330776039988363,-1.1882184955849664,-0.41167181614791937
-0.2738643816087277,-0.9057837881567202,-0.5236032802413713,-0.32758047881347846,-0.6183962614101809,-0.5917598578997325,0.5788717473833883,0.9749967582516561,0.5787066859492705,-0.75691573757232,1.0986992008573084,-0.7571982612617835,-1.3086203669342928,0.9144734624925892,-1.3092875521062257,1.061361432012914,0.21153386343883274,1.0554083287993112,1.0926409279808003,-0.41167181614791937
-0.8810417544924682,0.45045042834208887,-0.5236032802413713,-0.32758047881347846,-0.6183962614101809,-0.5917598578997325,-0.3796436745995772,0.6759845945368262,-0.379378916458796,0.5979472022859752,0.8476906028411725,0.5977835578846898,-1.1405240895793,-0.4654943645078401,-1.1422935917045958,-0.5148968515557808,-0.6011950896927287,-0.5102854065769103,2.613213877024645,2.4291194120529402
1.2778111268719423,-2.287133453109211,-0.6888342718191494,-0.32758047881347846,-0.6183962614101809,-0.5917598578997325,0.11614016435712891,0.5763138732985497,0.11640607960129695,-0.212603988808289,-1.7125970969234148,-0.21195728951619885,1.6202100655685838,-2.20323162813801,1.621895910732906,0.41652849782572093,0.6178983400046135,0.41851596186661105,0.3323544534588781,-0.41167181614791937
1.480203584499856,-0.8304374427956753,-0.5236032802413713,-0.32758047881347846,-0.6183962614101809,-0.5917598578997325,-0.5687760279793573,-1.5167712727052591,-0.5684036970917291,0.8977130929096442,3.207171424192851,0.8970860487577976,-1.4055229268212883,0.14782466971457295,-1.4059682660229587,0.6672968611207404,-0.6011950896927287,0.6706191904441382,1.0926409279808003,-0.41167181614791937
-0.20640022906608987,-0.6797447520735854,1.7188173197427594,-0.32758047881347846,1.6170861022342147,1.8194083650584687,0.2556941338412387,-0.4702286997033547,0.25574434646785893,0.8898245168406002,-0.2065455088265987,0.8901255257142375,-1.2433594592552955,-0.41438444498930566,-1.243368883526635,1.5628981586029538,-0.6011950896927287,1.5596147859543654,0.3323544534588781,-0.41167181614791937
-1.015970059577744,-0.40347481908308724,-0.5236032802413713,-0.32758047881347846,-0.6183962614101809,-0.5917598578997325,1.0287496753255845,0.4268077914411348,1.0291257346574598,-0.8634115145044131,-0.3069489480330531,-0.863926281263047,-0.2506026212293376,-0.056615008359564734,-0.25019427692746865,0.631472809221452,-0.6011950896927287,0.6308134175108446,-1.1882184955849664,-0.41167181614791937
-0.20640022906608987,-1.3829773087766717,-0.5236032802413713,-0.32758047881347846,-0.6183962614101809,-0.5917598578997325,0.630286367719639,-1.4171005514669825,0.6305534829228746,-0.7214171452616222,0.1950682479992189,-0.7223956460439802,-0.4622061703703284,0.6589238648999172,-0.46113401638215895,-0.7298411629515126,-0.6011950896927287,-0.7358514531989082,0.3323544534588781,-0.41167181614791937
1.3452752794145804,0.6764894644252237,1.7188173197427594,-0.32758047881347846,1.6170861022342147,1.5271455501544442,-0.008723913602337497,0.17763098834544327,-0.00889034641824726,0.491451425353882,-0.7085627048588707,0.4910555378834263,2.41520657729455,-1.1299233182487876,2.4173145115932995,-0.5865449553543582,1.0242628165703942,-0.5898969524434979,-1.1882184955849664,-0.41167181614791937
-0.543720991779279,1.3546065726746284,-0.5236032802413713,-0.32758047881347846,-0.6183962614101809,-0.5917598578997325,0.4338090685775371,-0.021710454131109953,0.43396771106462423,-0.1987989806874618,0.1950682479992189,-0.19803624342907786,-0.09634956671534388,0.9655833820111236,-0.09638405024175724,-0.4790727996564924,-0.194830613126948,-0.4837482246213811,-1.1882184955849664,2.4291194120529402
-0.004007771438176389,-0.7048602005272671,-0.5236032802413713,-0.32758047881347846,-0.6183962614101809,-0.5917598578997325,-0.36128131019377324,0.4766431520602731,-0.3610165091973113,0.24296127917899835,-1.4113867793040515,0.24279688266309638,-0.5294446813123257,-1.436582835359994,-0.5314472628670557,0.9897133282143373,-0.194830613126948,0.989065373910488,-1.1882184955849664,-0.41167181614791937
-0.8810417544924682,-0.6043984067125404,-0.5236032802413713,-0.32758047881347846,-0.6183962614101809,-0.5917598578997325,1.3225475058184475,-1.4171005514669825,1.3229242508412185,0.09307833386716324,1.2995060792702173,0.09198555005261594,1.4699122175805897,0.45448418682577946,1.4680856840471947,-0.1566563325628955,1.0242628165703942,-0.15203345017726644,0.3323544534588781,2.4291194120529402
-0.4762568392366412,0.17418049535159072,-0.5236032802413713,-0.32758047881347846,-0.6183962614101809,-0.5917598578997325,-0.027086278008141427,1.8221978887770072,-0.02725275367973237,-0.23626971701542057,-1.2105799008911426,-0.23515903299473467,-1.419366149662288,0.09671475019603852,-1.4191519997388768,1.5628981586029538,0.21153386343883274,1.5596147859543654,-1.1882184955849664,-0.41167181614791937
-0.6111851443219168,-0.15232033454627075,-0.6888342718191494,-0.32758047881347846,-0.6183962614101809,-0.5917598578997325,-0.8221766567794518,-0.07154581475024825,-0.822236973941668,-0.3427654939475137,0.2954716872056733,-0.3418870529959982,0.8786088419436152,0.09671475019603852,0.8792122447361841,0.8105930687178947,1.8369917697019558,0.8165736911995485,-0.4279320210630441,-0.41167181614791937
-0.2738643816087277,-1.634131793313488,1.7188173197427594,-0.32758047881347846,1.6170861022342147,1.5271455501544442,1.866073492230243,0.07796026710716665,1.866235477460449,0.024053293263028866,-1.2105799008911426,0.02470049396486318,-0.27037865385933674,0.6589238648999172,-0.2721671664539992,-0.443248747757204,0.6178983400046135,-0.44394245168808705,0.3323544534588781,-0.41167181614791937
-1.4207549748335708,1.002990294323085,-0.5236032802413713,-0.32758047881347846,1.6170861022342147,1.7463426613324626,-0.5724485008605185,-0.4702286997033547,-0.572724263506196,-1.3781411030095294,-0.1563437892233715,-1.3790049864865348,0.3664095968266367,2.1411115309374154,0.36504662981537694,-0.04918417686503027,-1.4139240428242903,-0.04588472235514963,-0.4279320210630441,-0.41167181614791937
-1.5556832799188465,-0.9560146850640836,-0.5236032802413713,-0.32758047881347846,-0.6183962614101809,-0.5917598578997325,-2.2195525880611306,1.2241735613473477,-2.2199402090217557,-0.6188656563640512,-2.064009134146005,-0.6179878003905706,0.20820133578664338,-0.6188241230634434,0.2068418252243596,-0.29995254016004974,-0.6011950896927287,-0.2979879509326767,-0.4279320210630441,-0.41167181614791937
-0.8810417544924682,-0.10208943763890745,-0.6888342718191494,-0.32758047881347846,-0.6183962614101809,-0.5917598578997325,1.1021991329488003,1.2241735613473477,1.1025753637033995,0.2725434394379131,0.5464802852218092,0.27295914918519315,-1.1385464863162997,-0.9765935596931843,-1.1378990137992897,-0.5507209034550699,0.21153386343883274,-0.5500911795102038,0.3323544534588781,-0.41167181614791937
-1.4882191273762087,-0.6546293036199038,-0.6888342718191494,-0.32758047881347846,-0.6183962614101809,-0.5917598578997325,-0.2474346508777886,1.2241735613473477,-0.24760164081755137,-0.8436900743318033,-0.7085627048588707,-0.8430447121323651,1.1040556139256053,-1.0277034792117186,1.103335717906793,-1.4821462528365716,0.21153386343883274,-1.4788925479537252,-0.4279320210630441,-0.41167181614791937
1.4127394319572182,0.6513740159715421,-0.6888342718191494,-0.32758047881347846,-0.6183962614101809,-0.5917598578997325,-0.607336993231546,-0.4702286997033547,-0.6072887948219324,0.04969116548742186,-1.1101764616846883,0.0502224117912521,0.04999307474665006,0.5055941063443139,0.04863702063334226,1.2404816915093568,-0.6011950896927287,1.2411686024880157,-0.4279320210630441,-0.41167181614791937
-0.543720991779279,0.5006813252494522,-0.6888342718191494,-0.32758047881347846,-0.6183962614101809,-0.5917598578997325,0.03167328809043094,1.0248321188707945,0.032155034519189524,0.34354062405930835,-0.1061420696201443,0.342564379620799,-0.7766450891873152,0.14782466971457295,-0.7775436255641944,-0.6223690072536467,0.21153386343883274,-0.6164341343990272,-0.4279320210630441,-0.41167181614791937
